Temp,Weight
34.86434177853666,35.0
36.04500248999003,34.96551724137931
36.827286389189,34.93103448275862
38.13673369122821,34.89655172413793
39.05696766759512,34.86206896551724
40.19324842078631,34.82758620689655
41.14743573831305,34.79310344827586
42.00617531320504,34.75862068965517
43.12009804979529,34.72413793103448
43.77775444847931,34.68965517241379
44.98656215455529,34.6551724137931
46.22272057324902,34.62068965517241
46.83738045729889,34.58620689655172
48.08173826981095,34.55172413793102
49.06858936256064,34.51724137931033
50.02941585998786,34.48275862068964
51.236783920208,34.44827586206895
52.04280170091979,34.41379310344826
53.21608914085131,34.37931034482757
54.00038968389595,34.34482758620688
55.01149718078781,34.31034482758619
55.86088996769509,34.2758620689655
56.87014216971777,34.24137931034481
58.22353661723924,34.20689655172412
58.94273712809082,34.17241379310343
60.03203049053516,34.13793103448274
61.03166121998699,34.10344827586205
62.18263084425668,34.06896551724136
62.93160325294963,34.03448275862067
64.0505829551629,33.99999999999998
64.95753033336746,33.96551724137929
65.81772251324726,33.9310344827586
66.78237132424903,33.89655172413791
67.87306857340502,33.86206896551722
68.8404990652175,33.82758620689653
70.15718660450914,33.79310344827584
71.12426157810931,33.75862068965515
71.85361084791664,33.72413793103446
72.88175565090394,33.68965517241377
73.77743416930305,33.65517241379307
75.16530440912241,33.62068965517238
75.84074278922543,33.58620689655169
76.92380551359258,33.551724137931
77.89388286680393,33.51724137931031
79.00765394226953,33.48275862068962
79.79981885345703,33.44827586206893
80.93556863649414,33.41379310344824
81.91877403773614,33.37931034482755
82.9384929404479,33.34482758620686
83.75337795551391,33.31034482758617
84.98720136508557,33.27586206896548
86.17685798507397,33.24137931034479
86.94583747711765,33.2068965517241
87.98536265019412,33.17241379310341
89.07326347581154,33.13793103448272
89.979430487825,33.10344827586203
91.04856196530159,33.06896551724134
91.77229292535065,33.03448275862065
92.77549373445144,32.99999999999996
93.89291066350991,32.96551724137927
95.02292488929119,32.93103448275858
95.97669197355702,32.89655172413789
96.85173648663415,32.8620689655172
97.81413466476367,32.82758620689651
98.98504278494119,32.79310344827582
99.81177188918994,32.75862068965512
100.7721826692393,32.72413793103443
101.8973559755978,32.68965517241374
103.0739064575381,32.65517241379305
104.0593929658937,32.62068965517236
105.0382029533022,32.58620689655167
106.1085407935852,32.55172413793098
107.1907328589108,32.51724137931029
108.0791060396323,32.4827586206896
109.0680854391903,32.44827586206891
110.240490644973,32.41379310344822
110.8274931675092,32.37931034482753
111.8744970193929,32.34482758620684
112.9863084261553,32.31034482758615
113.771045799324,32.27586206896546
114.8018562511848,32.24137931034477
116.1674073919267,32.20689655172408
116.8965322089015,32.17241379310339
117.9186653831859,32.1379310344827
118.9188160087891,32.10344827586201
120.0454894173168,32.06896551724132
121.095161808711,32.03448275862063
122.2015015383773,31.99999999999994
122.7629390786825,31.96551724137925
124.0870000340196,31.93103448275856
125.012980366397,31.89655172413786
125.9033913500184,31.86206896551717
127.2178025717691,31.82758620689648
127.9723753939262,31.79310344827579
128.9442379752022,31.7586206896551
130.1764531844965,31.72413793103441
131.1141806267754,31.68965517241372
132.0959620683938,31.65517241379303
132.8603386201956,31.62068965517234
133.7596359250589,31.58620689655165
134.791610908642,31.55172413793096
136.2075868289763,31.51724137931027
136.7823144046438,31.48275862068958
138.1989788236837,31.44827586206889
139.1624379894847,31.4137931034482
139.8935116931397,31.37931034482751
141.1445232395859,31.34482758620682
141.9932398230162,31.31034482758613
142.8354373695709,31.27586206896544
143.7896014895121,31.24137931034475
145.0406018457754,31.20689655172406
145.8522740428403,31.17241379310337
147.0856802011571,31.13793103448268
148.2324377134415,31.10344827586199
149.180610475129,31.0689655172413
150.1123107421806,31.03448275862061
150.9681579647344,30.99999999999991
152.1696658197716,30.96551724137922
152.8124916859747,30.93103448275853
153.776292604055,30.89655172413784
155.1246607286939,30.86206896551715
156.0420642899681,30.82758620689646
156.9332604052781,30.79310344827577
157.8034477516441,30.75862068965508
158.8993642644454,30.72413793103439
160.0868422729975,30.6896551724137
161.0450128424413,30.65517241379301
161.7576125839394,30.62068965517232
162.8776260144977,30.58620689655163
163.8382735813619,30.55172413793094
164.9728742560181,30.51724137931025
165.9889767125304,30.48275862068956
167.2354145847164,30.44827586206887
167.9289729457989,30.41379310344818
169.0575016716086,30.37931034482749
170.1450179295718,30.3448275862068
170.9311873506736,30.31034482758611
172.1188917776663,30.27586206896542
173.1033227118987,30.24137931034473
174.1105022022546,30.20689655172404
174.8709861906394,30.17241379310335
175.9513353365078,30.13793103448265
176.7576201955709,30.10344827586196
177.8491217076814,30.06896551724127
178.8661410606097,30.03448275862058
180.1861874889149,29.99999999999989
181.1814253063728,29.9655172413792
181.8226299517343,29.93103448275851
183.1897192992998,29.89655172413782
184.023767454707,29.86206896551713
185.1296653826508,29.82758620689644
186.2348372394504,29.79310344827575
186.8467768899017,29.75862068965506
188.1275201953749,29.72413793103437
188.8845671974136,29.68965517241368
189.9904555531474,29.65517241379299
191.248216854945,29.6206896551723
192.1333671483796,29.58620689655161
192.9717388121925,29.55172413793092
194.0970012622444,29.51724137931023
195.2040319852187,29.48275862068954
196.060807796539,29.44827586206885
197.0386048402118,29.41379310344816
197.8099708338962,29.37931034482747
199.2119077875741,29.34482758620678
199.9793693299254,29.31034482758609
201.1332007249588,29.2758620689654
201.8924046699809,29.2413793103447
202.992206178676,29.20689655172401
204.1188564594888,29.17241379310332
204.8025286941221,29.13793103448263
205.9104090084465,29.10344827586194
206.8655003057406,29.06896551724125
207.8619762618597,29.03448275862056
209.1216930625284,28.99999999999987
210.0435851882504,28.96551724137918
211.21052367948,28.93103448275849
212.222617604912,28.8965517241378
213.1583531898328,28.86206896551711
214.1303614990829,28.82758620689642
215.1260053928975,28.79310344827573
215.9664210571857,28.75862068965504
216.8537724814263,28.72413793103435
217.8555446298137,28.68965517241366
219.1841964811605,28.65517241379297
219.9782113479684,28.62068965517228
220.7927160104781,28.58620689655159
222.2405845861892,28.5517241379309
223.2157846274371,28.51724137931021
224.2365674458738,28.48275862068952
